cooling_capacity,evap_temp,cond_temp,refrigerant,application,cop,pressure_ratio,safety_factor,mass_flow,displacement_required,heat_rejection,compressor_model,compressor_type,compressor_displacement,compressor_capacity,compressor_power,condenser_model,condenser_type,condenser_capacity,evaporator_count,evaporator_capacity_each
60.5610230605258,3.8636706554722338,27.89840146493095,R717,process_cooling,7.8264623120147805,2.213510789672361,1.1293585356161895,0.05318472630210174,49.59470344915881,69.71804516131824,BITZER-4NES-20Y,screw,134,50.0,15.0,BAC-VXC-116,evaporative,105.0,4,15.454823054635844
571.8690102826235,6.150109845877495,35.274699519758364,R410A,cold_storage,5.949628668045446,2.2275719771579348,1.1898749588679884,3.3415478601858513,335.74360661319395,689.5389479351494,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,196.7731365385633
771.9605410149715,-15.857888043672773,45.54523874529532,R410A,cold_storage,2.154033914023794,5.933753702157098,1.1719347366211517,5.166587024125099,1071.8943439683503,1134.1671586120406,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,193.64364734315828
720.8626274512372,3.7505440958018923,41.420251815637606,R410A,hvac,4.296342946115712,2.7876835249063117,1.1043105780560825,4.382068040270759,474.4570920702229,891.027390030181,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,361.39646553284445
135.8235104589009,-4.372501140243116,25.964920528461565,R410A,cold_storage,5.621912306804656,2.4475107230549686,1.1837111851732212,0.7084232479151098,99.48918233221458,157.677534558138,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-180,air_cooled,185.0,3,44.622018080190124
231.4617342909336,-16.43256160190316,26.335480274158375,R717,hvac,3.7777008362147373,4.7036898129875055,1.1745011819686748,0.20167287733533953,400.40438475672477,291.9947735766021,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-292,evaporative,250.0,2,115.43930209583807
119.9664545253973,-11.268190120531294,38.18054821045331,R410A,cold_storage,2.981209021349906,4.22188849871364,1.1694231422168193,0.7333346001265245,129.71884753307938,161.87961756664174,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-180,air_cooled,185.0,2,60.60934927987167
506.2277903053881,-19.185068483483413,49.69382091740958,R410A,process_cooling,1.7803779779343343,7.387676763412102,1.1539016752519227,3.619091455902973,845.5792929025962,794.2813294728219,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,169.53582072900153
784.2512101118086,-3.218064311904847,26.0204726826129,R410A,ice_making,5.883086313720098,2.3598835383049157,1.1382331051826275,4.13088459211977,558.6721412061843,914.8660640327365,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,260.65032336194514
210.9447940051933,5.387451657296893,28.333533321767376,R717,cold_storage,8.27586639729383,2.122954040159775,1.144744447136386,0.17798623370671476,157.5415303316361,231.79249806864397,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,68.93457580310168
166.71690003324218,-14.219112753504596,35.17544285176127,R717,process_cooling,3.2119129160297253,5.55971533835936,1.1850046435598858,0.14887175716900297,270.526343293876,215.7640931982241,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,54.84566368259377
339.4452418340177,-8.239259006602321,45.38806504832663,R410A,hvac,2.6377040951395396,4.5225091484080915,1.1405824022751132,2.1979720097978426,350.8873311743028,464.77472879277155,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,112.3362587492186
161.5846734052871,-39.296089456523035,31.06798668935481,R410A,cold_storage,1.7374750495472775,10.724832574991868,1.158858502402484,0.9320972472632743,478.942875789532,241.93769058517432,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,38.38945500218794
106.0758542980953,-21.460004044014962,37.828063553317605,R717,blast_freezing,2.4887830017850257,8.218054818544987,1.1761761558968835,0.09822471544797401,239.97226458488905,149.02619243738857,BITZER-N320VLD,screw,320,150.0,42.5,BAC-VXC-116,evaporative,105.0,3,35.436794088287144
32.503867553574,-20.712307692035907,47.14580633315511,R717,blast_freezing,2.1005120072486134,10.24745986944614,1.1844864284955987,0.030885365556205805,73.12150688854705,47.294411678755765,BITZER-4DC-10.2Y,reciprocating,67,37.5,12.0,BAC-VXC-116,evaporative,105.0,3,10.680223070118217
498.6889563071216,0.16433585677309992,42.26117617940484,R717,blast_freezing,4.100522950495912,3.830502060030332,1.1764977477957244,0.4656377898545705,493.9972018504512,630.4191681711097,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,126.70506007951789
65.34422312898035,-13.94496710135033,32.05088127459777,R717,blast_freezing,3.502314633257953,5.020032103455661,1.1009014175105367,0.05822774389533836,104.6680253771314,83.88972718726093,BITZER-4NES-20Y,screw,134,50.0,15.0,BAC-VXC-116,evaporative,105.0,4,16.314287374411947
628.0253844203311,-20.712263878399565,36.16774734613382,R717,ice_making,2.629620341968888,7.582191819227715,1.1417756150787866,0.5845433886850078,1383.9115775460646,880.6381768552578,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,212.6709173956199
89.5875481741255,6.692551950545699,35.415639386121015,R717,cold_storage,6.490669058570981,2.494637486957071,1.185669505864782,0.07931575784123986,67.16980934253569,103.35350368219446,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,3,29.85195684566787
302.3548280916841,-2.628544104207826,33.350744778892576,R717,blast_freezing,4.872221321559803,3.312058208000605,1.1281637776015694,0.26151221423169224,306.5553561024532,355.75292350051643,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,98.39019365764425
78.36006372250363,2.3071948785309218,30.977796141902985,R717,process_cooling,6.407640051087806,2.568343907224575,1.1959823344165694,0.06767542990081077,66.59875640582374,89.64720367439115,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,2,38.77260563218785
67.59674249911326,-31.315706650126078,29.16478870351333,R410A,cold_storage,2.207385562465657,7.226616131622136,1.100479355371012,0.37024083124888496,136.97327193017634,92.50551871825974,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-120,air_cooled,125.0,2,31.83205487620099
496.42934338104044,4.119430892906031,45.153708034353514,R410A,ice_making,3.8231350770449763,3.0125301567261196,1.1474302113408648,3.0600463624200196,327.5148656824467,610.5790543668207,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,241.99262126916543
546.7003841233603,-26.91208986538863,30.083851417404787,R410A,ice_making,2.417680785585538,6.181641359789438,1.1353968317347232,3.2183838045533606,1002.5503413752642,784.8074599541442,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,277.58793687196993
728.1359844168938,7.765198782860949,31.48851157699144,R410A,process_cooling,7.598154851806914,1.9279964725699403,1.1933794777729358,4.076715432973546,389.7027533444614,847.4248466158448,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,374.43296386449555
543.7495273559439,2.7431986434694124,27.282329176009945,R410A,process_cooling,7.275014985878727,2.0165738700241227,1.1667254375906366,2.7688617478689292,309.42918818873216,596.0319533293222,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,131.0010132891902
783.3478720635206,-37.15647584756579,40.3647485870037,R410A,process_cooling,1.4787168549171505,12.28963191636647,1.1232086969885744,5.0916741141483115,2390.263192014207,1276.0754414054063,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,253.75417656233094
180.9141419807864,-6.021519276387217,45.938255785837974,R717,hvac,3.116270185294356,5.361469014766322,1.1890311258582877,0.1676949970644525,222.56576573464966,235.43669507549782,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,4,44.560021594862
784.7359026039027,-0.9070786160658031,29.909977077633016,R410A,blast_freezing,5.536499070525513,2.4237803551576036,1.1261993348688575,4.179234859643865,524.5268371641191,905.8280574691614,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,191.81201374479596
360.3228629472345,-25.312521155484994,42.87033713984781,R410A,blast_freezing,1.8319703650669565,7.965080197462939,1.1731206521248334,2.3366875523869934,684.8470376874427,544.2951746109446,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,88.02463490049796
232.2263486100336,7.4378380703839895,37.952579125976044,R410A,hvac,5.61730120786092,2.2892850206275726,1.136311906577286,1.3168093963763645,127.15060669721456,267.3133771791067,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,113.4586222795631
537.7541913980427,-34.12569292319999,28.254047513059593,R717,ice_making,2.1986646843605726,11.382425034421688,1.1482595427292381,0.5062668909077103,2177.8180384295492,817.3791128883158,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,187.280502603518
464.1648779392052,-20.02985394376585,42.75902084721133,R717,hvac,2.3287058830693264,8.836692294310065,1.1640776247354347,0.4437939596276438,1021.161183961524,672.5148624941233,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,156.82664392260932
274.9886174542623,-32.22890443601726,34.46915446276721,R717,cold_storage,2.037895619557564,12.427996525601586,1.1941975235289615,0.2572158376404569,1012.264938019612,415.1552096693706,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,92.8321321921005
696.1874828593477,-35.28788514499995,49.82702206724511,R717,ice_making,1.4473990140513382,22.07453297888026,1.1081550271623675,0.6889899709232861,3132.412145101554,1167.6409706760587,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,345.27316142961877
786.7278689705156,-7.379575514419024,27.43971459957563,R410A,ice_making,4.738836455761007,2.813359076807588,1.1344077919545026,4.242692717002363,658.1080415955222,952.4168605938867,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,262.152312282337
754.8757174301571,5.607467006927621,43.03655294612473,R717,hvac,4.789402389359699,3.206829320513761,1.1284258939612977,0.6785639660769555,596.1438813454992,894.5834708484687,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,246.68753494821487
494.29328842490185,-9.482167849220183,46.50231174523934,R717,cold_storage,2.8060193856703273,6.248317035855372,1.1307952055794381,0.46378788065396703,701.0680779976533,664.1320466515247,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,163.2122881073968
562.0562968937694,1.8503546919535836,26.270647192195877,R717,ice_making,7.6373855966243935,2.2675978161182373,1.11147297296152,0.4649931711253469,464.9400267401411,614.1784487089249,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,135.7678659084021
62.11550884879988,5.312856405578444,45.780364091178924,R410A,process_cooling,3.8901190475530356,2.947162383136014,1.129520176124119,0.4058079010660953,41.84681504469287,80.27346950878274,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-060,air_cooled,65.0,2,31.929013354546235
653.7519531530307,-35.134105354074286,44.693219251416465,R410A,cold_storage,1.399181027520856,12.479110085731104,1.146481035820972,4.541807701099544,1960.6769695837013,1110.3278828283271,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,323.76667082644525
71.1887483212969,-37.528727951575,43.661424233902565,R410A,blast_freezing,1.3591246345235763,13.522075474640308,1.1453190392249526,0.47481830464528396,226.4046013928606,118.09594360307636,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-120,air_cooled,125.0,2,34.0183608443948
112.56908828633979,-38.21237251229375,36.35294487278654,R410A,ice_making,1.58170462051293,11.672313361407761,1.1115994611656002,0.7100697429289696,348.46215100393545,180.9600415523371,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-180,air_cooled,185.0,3,36.95560052033586
773.3914865677623,0.43571544353287095,40.91886892880296,R410A,ice_making,3.911382063661177,3.0560227868695207,1.1589992077292381,4.652445608986276,559.3619225443754,962.4937236844781,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,255.50721693732737
361.85747432097634,8.425652302806682,35.78612060228716,R717,blast_freezing,6.890353258366463,2.372046379515515,1.193650038664098,0.3188338724845156,254.77944702345647,412.23975309747607,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-438,evaporative,425.0,2,179.99685394133058
573.8501306342189,8.81663494219903,45.989101971997634,R410A,blast_freezing,4.344743640962191,2.664176403662353,1.1849141094461808,3.6476655601045493,337.627945435167,709.0370205951219,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,192.12546590185005
247.85004086799697,-31.244655501365408,43.58826441367833,R717,process_cooling,1.7605617154218718,15.270569332991915,1.1948118395614107,0.2347174125175807,882.5883502707059,382.60696792507383,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,81.33648742807746
357.95967912141697,1.1692894498394324,38.95228412457152,R410A,blast_freezing,4.286369487837788,2.8465589399404725,1.1211446198975168,2.145438760153507,251.99469548289068,445.98176819224454,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,120.53909888498767
587.4504434470151,-15.720033322754364,33.89898401600696,R717,process_cooling,3.1748023581618128,5.7117154165066975,1.1691304201260797,0.5447119826725988,1050.8994857246225,794.6462334393109,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,302.1513977656116
707.7039239979654,-2.97786948550079,35.577690140850756,R717,cold_storage,4.493459499031995,3.579058175994554,1.1854298168238846,0.6268865455503153,744.2041623867312,856.4417078409546,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,350.2698188767249
267.3294502822242,-39.20514280400155,28.63001591780575,R717,ice_making,1.9230468584640599,14.982444954335046,1.1974235212692206,0.24064740842230029,1324.414898470345,402.34898010307825,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,88.23395354895877
172.16485666548982,-31.93758802488251,30.754224549577934,R410A,process_cooling,2.0915423322569318,7.727427201512604,1.174165418749007,1.0127933075672622,384.0965553122216,252.9278102107456,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,42.77874643193278
351.98496731412604,4.5743061301012276,49.28306146169929,R717,cold_storage,3.8739413251045955,3.9300661314851526,1.1713447213145058,0.3420755432142818,311.30130563019634,455.5299545854417,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,120.68920531877019
616.0813397869011,1.203076936838265,37.87525955941431,R717,process_cooling,4.831792768612114,3.263397002222102,1.1677100959484472,0.5613186674848922,574.1138252850154,752.7910485383459,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,207.9023546115674
227.85950656404768,8.731393343887106,25.547194401041136,R717,ice_making,11.694278653247329,1.7332565817848047,1.1758522362101087,0.19190769181680448,151.80147227996144,245.548062474662,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-292,evaporative,250.0,4,56.55121381412877
170.011902843693,-23.585098499202797,38.31234291995102,R717,cold_storage,2.3351539274527044,9.17494343286111,1.1462268371842426,0.16317517208383728,436.39317768589586,250.97607535251876,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,4,43.93108839984801
523.4145469012282,-5.495558533090978,31.345176854855836,R410A,cold_storage,4.4237072275445595,2.9219327726214246,1.1178372849111593,2.86615856025437,417.65249109630594,630.693274078983,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,128.602184716838
788.7161468251375,-27.057233415721193,45.939486293498945,R717,ice_making,1.8557473239277549,13.288165639787085,1.1266820415730547,0.7626610265197037,2373.3581742019787,1213.8023097245764,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,394.3819484965216
638.5574173273325,-19.532941829161658,43.35271168530167,R410A,hvac,2.0821011426566787,6.451449877897275,1.1717710579220582,4.276189966011438,1011.7650234215849,964.7677992798458,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,325.87252077449006
761.7454295373124,-4.2945802008580145,46.59034081227845,R410A,process_cooling,2.8385342106409515,4.075882796909689,1.123921456130657,5.111102225451604,715.9608293945178,1054.4166694425003,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,389.86207029047983
351.8285325197593,-15.22570767736001,36.333243102771846,R717,cold_storage,3.0366969556130106,5.996973376969464,1.1949221879893368,0.31393432360649026,593.7925423445018,458.31341139797604,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,172.38833586128035
32.82125510246646,3.3674370928639448,25.36581182556793,R717,process_cooling,8.604031409065447,2.0864462426343895,1.1397186016521634,0.028373191266389347,26.91433859467681,37.178896784910165,BITZER-4DC-10.2Y,reciprocating,67,37.5,12.0,BAC-VXC-116,evaporative,105.0,2,16.653860346074048
249.26992602213588,-38.80237343951801,40.678742911235794,R717,process_cooling,1.5625937997171702,20.746046305626027,1.115970742674918,0.2380254088837824,1284.069914440751,406.7964483095165,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,2,124.02621280547339
391.96975386239455,-29.456162494968474,38.523559022778315,R717,blast_freezing,2.0152836612939233,12.17147767317203,1.122783197462481,0.36917657928912995,1279.2589843121543,589.4870770617645,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,98.4968421210408
130.4407482283903,-29.548714975861678,39.263503550790226,R410A,process_cooling,1.80880410651092,8.657887966957565,1.1420553465527497,0.8463789264788157,292.0277138969518,204.0307423164072,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,43.79700761864124
476.8250580258374,-31.39976341945735,28.74945082644411,R717,ice_making,2.3337002697514753,10.082058136403443,1.121312674842941,0.43211264304507546,1636.4980582424016,686.1597635478104,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,240.16724595992378
720.0781778203446,-3.3625962289304425,49.04935560726851,R717,hvac,3.1121628715803245,5.248606479498327,1.1193815709459711,0.6770750813329534,815.0782043446235,939.883644807834,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,355.66088629320404
646.0868951346386,9.832040415957003,32.31149616323909,R410A,blast_freezing,8.097022812728326,1.8511570138618318,1.1896564137132044,3.4507199583697705,309.65293174490415,708.9808502117249,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,157.76134225803276
315.93289965174455,0.7761708361779611,28.921209564817737,R717,hvac,6.505745974375108,2.5564797356346496,1.1632103245324088,0.286298746285488,297.25053016571025,381.17543951273535,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,2,165.19547754526153
715.5334776701993,-1.8561509078425757,46.23846807323028,R717,ice_making,3.474159842567646,4.601126655698402,1.168000513966393,0.6857928031245377,781.8642498086172,941.8351482265224,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,243.77655734426742
106.05100406085191,-20.130226467491607,40.81483205368022,R410A,process_cooling,2.190272478026183,6.20814426732389,1.1704844803479069,0.6664494429379542,161.1427611426583,152.20486017422897,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-180,air_cooled,185.0,3,34.83193766442721
99.12088451399163,2.4621323487343574,37.48318813311527,R717,cold_storage,5.116037899757067,3.0812585901000187,1.1333974313636943,0.08963318065314003,87.73318350837373,119.419185404492,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,4,24.97340142838898
691.0504802725984,-1.8532763353201318,33.799963742204156,R717,blast_freezing,4.937094746402471,3.2578317534724435,1.1989469802638926,0.6232322722623648,710.4664066425629,844.9834578190149,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,351.3303702053176
355.73155971895494,-23.34325208164815,39.81769700019057,R410A,ice_making,2.0735088679457907,6.8517088497296115,1.1839421046013996,2.2677042080195338,617.2185344380749,528.236054312365,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,89.09215737170128
209.0768516146571,-8.987045116327455,44.06909380246127,R410A,process_cooling,2.6841038589674224,4.497073926162142,1.133975482579205,1.3376945786437715,218.9887815281477,285.5063686880046,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,104.00476958459511
107.78117892250114,3.8295484538468116,31.775903566583565,R717,ice_making,6.627428910190563,2.48739308990464,1.128530921724054,0.09149217812219414,85.41658095573224,120.42529470352557,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,3,34.87894759093528
663.5354765876396,-10.956508939499685,33.426111615071825,R717,process_cooling,3.6979045143832474,4.615423670036791,1.1541609230785277,0.5939423876816153,950.0332930307784,843.5988949636364,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,221.34323593734516
606.4720297155345,-37.09578117833325,35.13271237270327,R410A,cold_storage,1.6685987505554256,10.776669088125374,1.1485611379070124,3.7176814757626144,1740.8251809511826,944.4183520861222,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,295.2589410387247
389.74592982940817,0.07565998262317919,40.98842666767389,R410A,ice_making,3.856887797613438,3.0964338198435843,1.1121929251307017,2.3667753707816592,287.84486463781036,490.3006331367014,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,129.78369468313275
466.71311818237587,-39.5330467777456,26.07354803418366,R717,blast_freezing,2.0038890486479555,14.109956407306298,1.148545881734765,0.41342704364380906,2312.7652747476513,688.9449954217521,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,114.8984956741209
650.1934021951005,-16.385387302904384,41.666901364885234,R717,blast_freezing,2.6106371776230355,7.3141966004466035,1.1972857662171486,0.6053429984799147,1199.570517148617,896.2926158592975,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,324.02796374734197
528.162774232722,-17.89436819538072,30.2205280558859,R410A,blast_freezing,3.0890815292161538,4.3853730435196345,1.1260841347519417,2.9801235562256077,664.6955117212317,695.6937919577057,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,262.77965202846565
437.07005947643415,-32.42210019747062,44.57079835951434,R410A,process_cooling,1.491210376525167,11.082858332358182,1.179493285188602,2.964249341056815,1146.2070141765287,713.7849784820626,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,106.81590528746457
425.14885444042386,-17.86079443224359,39.68749421571782,R717,process_cooling,2.6232607316733687,7.381777287717128,1.170825392622482,0.39305525444089745,826.9950156793041,585.3774223253533,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,141.27215961123832
259.9153883605253,-12.58628557180458,46.55770167433701,R717,ice_making,2.5887993206744944,7.107511595087102,1.153355697430549,0.24517067424079955,417.7840066781825,357.3558171710327,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,4,64.44512593682563
608.5481752457897,-18.411443542537224,41.33792341306626,R410A,hvac,2.2568175470665572,5.895601895171589,1.1275827277785444,4.034014777152571,916.6049366404619,911.654645565505,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,210.57757266037478
689.34889027137,-9.718440261831205,46.26259442062423,R717,process_cooling,2.803772065589575,6.26836705712825,1.140391860957302,0.6688393263482679,1020.1822006707176,958.7706612889684,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,176.67819936867022
547.9594716235093,-5.841056092891932,39.97129251567115,R410A,process_cooling,3.3132415585791115,3.6643158980119077,1.183057661117041,3.303194441045492,486.8585680995509,706.1390508980253,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,271.212406932951
651.3407120262365,-38.9635862656401,38.43472520788436,R717,process_cooling,1.618354739506226,19.657731463605877,1.1159549886074127,0.6106342766973023,3320.5934791139866,1040.1823135626626,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,214.30556520926086
515.3284035630822,-16.377432241019516,32.89898220249885,R717,blast_freezing,3.192727417382955,5.706883778608267,1.1851951178074933,0.47523705179076103,941.4453510802772,694.8245844572898,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,132.2758004652968
628.7859060129747,-0.04881878716465593,39.079586816214366,R717,hvac,4.463399273733901,3.536414453710292,1.122826843309587,0.5723278626954087,611.7820507314017,773.2938369205647,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,315.87652459228434
124.00542577577173,-38.33243302376884,36.11257840757272,R410A,cold_storage,1.5859501955523911,11.665143130545028,1.1587685551432916,0.8048561837789805,396.98625220961895,205.3786484190435,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,62.97884394345226
330.4465691821348,-30.46367159408929,30.286995305579946,R410A,cold_storage,2.195048265870638,7.180478308352959,1.1788633472257057,1.9435762136407708,695.1694992789747,482.24443027855887,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,110.43649551047537
251.87182974886144,-28.3151003669842,38.967950087947806,R410A,hvac,1.8761005509873236,8.173856562278324,1.1043588263569863,1.6303167417872158,536.0968849011126,390.786634106305,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,127.45643042863
147.15878546505132,-25.36078726877918,46.05863816782988,R410A,hvac,1.6905343140725606,8.606086589200137,1.1401191103077344,1.000103484542374,293.65125275272067,230.34214974053702,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,72.36505144663917
237.00934146322564,-35.87025925391505,29.288416792252388,R717,hvac,2.061410930876984,12.834548551416182,1.1151838769249853,0.2190316825232933,1024.027975049976,358.49165522231544,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,4,60.347878265052735
802.9395899845483,-37.160238178486935,27.95414221657583,R717,hvac,2.0492678379908846,13.182546384693982,1.1506798124963555,0.7036949373346024,3502.031208345274,1158.548300981543,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,194.65129812315593
